user_id,bio,contact_details
80454,Physical Therapy Assistant,345-682-6362
80455,Web Designer I,673-616-4715
80456,Food Chemist,420-686-3039
80457,Account Coordinator,518-700-5172
80458,Graphic Designer,761-516-7905
80459,Assistant Professor,562-595-7617
80460,Pharmacist,792-530-8017
80461,Web Designer II,201-223-0217
80462,Help Desk Technician,107-506-7430
80463,Senior Sales Associate,784-237-7054
80464,Administrative Assistant I,844-475-4583
80465,Librarian,379-861-9262
80466,Senior Developer,372-646-9285
80467,Computer Systems Analyst IV,937-749-1105
80468,Legal Assistant,629-215-7654
80469,VP Quality Control,747-241-2682
80470,Human Resources Manager,961-571-9665
80471,Sales Associate,141-165-2718
80472,Programmer Analyst II,355-386-0928
80473,Marketing Manager,718-726-4537
80474,Registered Nurse,846-426-1519
80475,Accounting Assistant II,216-621-1188
80476,Financial Analyst,666-703-8938
80477,Sales Associate,542-598-9487
80478,Analyst Programmer,692-765-0243
80479,Marketing Assistant,842-423-9811
80480,VP Accounting,566-863-0199
80481,GIS Technical Architect,584-555-1302
80482,Help Desk Technician,139-741-0066
80483,Senior Editor,292-270-3128
80484,Physical Therapy Assistant,317-959-4359
80485,Compensation Analyst,264-735-7911
80486,General Manager,830-874-4667
80487,Assistant Media Planner,348-144-6851
80488,Civil Engineer,680-677-2745
80489,Financial Analyst,694-157-9604
80490,Occupational Therapist,990-883-9461
80491,Recruiting Manager,906-209-4529
80492,Office Assistant I,286-961-8855
80493,Information Systems Manager,613-982-0586
80494,Assistant Media Planner,652-974-5465
80495,Analyst Programmer,211-700-0452
80496,Financial Advisor,295-937-7542
80497,Actuary,181-227-2616
80498,Desktop Support Technician,188-762-9880
80499,Actuary,117-214-7443
80500,Research Assistant II,535-406-5022
80501,Research Assistant III,780-457-6706
80502,Environmental Tech,992-231-6073
80503,Registered Nurse,322-563-1571
80504,Budget/Accounting Analyst IV,612-357-2666
80505,Electrical Engineer,819-219-5916
80506,Environmental Tech,613-410-5365
80507,Recruiter,263-436-3963
80508,Research Assistant IV,969-250-2734
80509,Assistant Professor,975-152-5653
80510,Financial Advisor,975-520-7880
80511,Senior Cost Accountant,218-256-9692
80512,Account Executive,229-518-8329
80513,Developer IV,213-756-7754
80514,Web Developer I,277-518-0082
80515,Executive Secretary,607-343-6698
80516,VP Marketing,170-139-8270
80517,VP Marketing,170-982-9202
80518,VP Accounting,104-134-9158
80519,Data Coordinator,922-610-9420
80520,Research Assistant IV,243-576-1233
80521,Media Manager IV,481-424-3459
80522,Quality Engineer,654-918-9985
80523,Compensation Analyst,372-837-1424
80524,Tax Accountant,500-950-0609
80525,Systems Administrator III,355-821-6546
80526,Analyst Programmer,608-243-1218
80527,Senior Sales Associate,453-359-9408
80528,Human Resources Assistant II,284-149-3114
80529,Software Engineer III,716-458-7526
80530,GIS Technical Architect,151-471-5320
80531,Structural Engineer,274-129-4061
80532,Senior Financial Analyst,862-199-4425
80533,Senior Quality Engineer,659-470-2860
80534,Senior Quality Engineer,612-708-3063
80535,Analyst Programmer,102-264-9275
80536,Biostatistician III,562-821-6164
80537,Quality Engineer,757-482-8918
80538,Sales Associate,937-817-0004
80539,Analog Circuit Design manager,837-662-7691
80540,Payment Adjustment Coordinator,426-681-7981
80541,Librarian,166-268-3025
80542,Biostatistician I,848-480-3342
80543,Recruiting Manager,748-138-3931
80544,Marketing Assistant,823-684-1814
80545,Recruiting Manager,595-414-0048
80546,Clinical Specialist,766-437-8103
80547,Research Associate,639-553-7670
80548,Paralegal,193-936-4785
80549,Design Engineer,470-825-1705
80550,Accountant I,641-681-5297
80551,VP Product Management,564-505-5565
80552,GIS Technical Architect,125-209-6316
80553,Quality Control Specialist,264-290-6289
80554,Research Associate,978-533-9972
80555,Compensation Analyst,741-312-1852
80556,Paralegal,231-958-1531
80557,Administrative Officer,428-811-3549
80558,Payment Adjustment Coordinator,123-985-1872
80559,Assistant Media Planner,972-109-2921
80560,Analog Circuit Design manager,621-966-8401
80561,Automation Specialist III,147-635-3403
80562,Community Outreach Specialist,612-219-7365
80563,Media Manager IV,569-554-9066
80564,Software Engineer IV,485-387-6049
80565,Statistician II,183-330-8454
80566,Quality Engineer,299-645-4218
80567,Nurse,719-901-9369
80568,Programmer I,681-679-2974
80569,Technical Writer,278-278-6072
80570,Associate Professor,511-615-9915
80571,Civil Engineer,432-132-0194
80572,Teacher,742-152-8243
80573,Web Developer III,822-715-8558
80574,Automation Specialist II,225-326-3499
80575,Research Associate,981-254-3941
80576,Physical Therapy Assistant,943-635-0440
80577,Senior Financial Analyst,497-702-2331
80578,Editor,714-830-9889
80579,Executive Secretary,410-708-4611
80580,Sales Representative,428-526-4669
80581,Media Manager III,600-291-2691
80582,Design Engineer,262-954-5156
80583,Computer Systems Analyst III,373-288-8337
80584,Senior Financial Analyst,964-963-9689
80585,Automation Specialist I,298-972-6334
80586,Systems Administrator I,733-519-7709
80587,Community Outreach Specialist,310-199-2885
80588,Help Desk Operator,594-649-6596
80589,Business Systems Development Analyst,107-216-5908
80590,Tax Accountant,126-616-9606
80591,Legal Assistant,816-956-7213
80592,Compensation Analyst,938-971-7307
80593,Social Worker,169-379-8979
80594,Mechanical Systems Engineer,491-115-2664
80595,Programmer Analyst I,969-115-2295
80596,Office Assistant III,917-668-9140
80597,Office Assistant III,290-858-9240
80598,Recruiting Manager,822-565-0031
80599,Pharmacist,794-599-0955
80600,Computer Systems Analyst IV,262-211-8932
80601,Internal Auditor,399-973-3815
80602,Product Engineer,364-762-0330
80603,VP Product Management,464-104-0841
80604,Paralegal,203-520-9983
80605,Administrative Officer,576-193-2432
80606,Food Chemist,748-928-7667
80607,Food Chemist,329-175-9727
80608,Structural Analysis Engineer,664-271-7930
80609,VP Marketing,880-503-7282
80610,Human Resources Assistant IV,614-878-5564
80611,Marketing Assistant,651-515-6851
80612,Clinical Specialist,483-103-6576
80613,General Manager,595-847-7808
80614,Senior Financial Analyst,939-709-3708
80615,Nurse,518-651-9994
80616,VP Sales,366-569-9146
80617,Research Associate,264-241-5438
80618,Assistant Media Planner,585-218-7424
80619,Mechanical Systems Engineer,157-635-5167
80620,Actuary,263-451-3879
80621,Senior Sales Associate,516-563-9100
80622,Librarian,458-313-3678
80623,Administrative Assistant IV,650-669-2642
80624,VP Accounting,844-991-3688
80625,Physical Therapy Assistant,819-764-6113
80626,Internal Auditor,928-435-8200
80627,Geologist II,724-634-6670
80628,Civil Engineer,260-779-7865
80629,Clinical Specialist,940-881-7569
80630,Marketing Manager,422-187-4647
80631,Biostatistician IV,979-968-6455
80632,Systems Administrator I,397-936-6301
80633,Budget/Accounting Analyst III,747-513-6314
80634,Office Assistant IV,584-312-2449
80635,Clinical Specialist,594-745-7273
80636,Research Associate,671-445-5739
80637,Actuary,314-820-7165
80638,Recruiter,880-238-0888
80639,VP Marketing,415-787-8828
80640,Social Worker,244-837-6868
80641,VP Sales,931-505-5520
80642,Teacher,879-681-5288
80643,Nurse Practicioner,931-253-6670
80644,Payment Adjustment Coordinator,346-168-5843
80645,Accountant III,667-626-1405
80646,Geologist II,718-524-6108
80647,Clinical Specialist,668-734-6757
80648,Librarian,310-816-7438
80649,Senior Quality Engineer,413-506-8773
80650,Software Engineer I,342-987-2186
80651,Librarian,540-479-5372
80652,Occupational Therapist,935-998-8253
80653,Research Assistant II,954-268-3580
80654,Engineer IV,182-467-5719
80655,Community Outreach Specialist,318-458-9335
80656,Financial Analyst,970-413-4452
80657,Analyst Programmer,571-302-1343
80658,VP Accounting,459-983-3255
80659,Software Test Engineer IV,282-305-1861
80660,Financial Advisor,750-606-0233
80661,Clinical Specialist,593-654-6558
80662,Account Executive,827-279-3192
80663,Operator,991-825-5446
80664,Senior Cost Accountant,553-941-2162
80665,Chief Design Engineer,137-579-6239
80666,Web Developer III,581-449-6998
80667,Analog Circuit Design manager,423-882-7752
80668,VP Marketing,419-961-3533
80669,Director of Sales,897-584-7281
80670,Human Resources Manager,331-550-3251
80671,Accountant IV,818-201-3838
80672,Database Administrator I,381-926-6155
80673,Developer I,555-112-4576
80674,Community Outreach Specialist,405-577-3239
80675,VP Marketing,690-273-0173
80676,Research Associate,199-349-9342
80677,Teacher,340-175-6079
80678,Electrical Engineer,606-425-4689
80679,Tax Accountant,403-295-0333
80680,Registered Nurse,259-748-8136
80681,Human Resources Assistant IV,772-163-4927
80682,Marketing Manager,150-139-2714
80683,Mechanical Systems Engineer,523-977-1397
80684,Developer IV,928-221-8793
80685,Senior Developer,134-968-0057
80686,Assistant Manager,131-909-5548
80687,Sales Representative,957-430-9038
80688,Desktop Support Technician,606-576-5067
80689,Research Assistant II,143-572-1614
80690,Design Engineer,452-460-5894
80691,Social Worker,306-739-3631
80692,Editor,388-249-4554
80693,Actuary,621-279-8007
80694,Marketing Manager,990-458-1611
80695,Business Systems Development Analyst,917-316-3431
80696,VP Marketing,370-825-5092
80697,Marketing Assistant,143-394-9694
80698,Software Consultant,134-300-4194
80699,Electrical Engineer,119-596-3582
80700,Accounting Assistant II,429-684-9094
80701,Senior Financial Analyst,690-306-3228
80702,Associate Professor,766-575-8540
80703,Assistant Professor,651-681-6619
80704,Assistant Media Planner,114-178-0499
80705,Graphic Designer,109-671-8903
80706,Librarian,382-748-9644
80707,Assistant Professor,689-527-1071
80708,Software Engineer IV,605-920-8703
80709,Nurse Practicioner,584-738-5032
80710,Electrical Engineer,807-709-7864
80711,Nurse,882-899-5825
80712,Office Assistant IV,854-935-5661
80713,Occupational Therapist,893-623-4388
80714,Help Desk Technician,330-469-0822
80715,Sales Representative,239-850-9196
80716,Professor,394-363-0084
80717,VP Marketing,941-362-7905
80718,Marketing Manager,808-612-4942
80719,VP Quality Control,834-454-4690
80720,Senior Financial Analyst,827-560-4201
80721,Developer III,287-475-1169
80722,Quality Engineer,493-173-1285
80723,Structural Analysis Engineer,795-184-3203
80724,Analyst Programmer,140-228-9611
80725,Senior Financial Analyst,226-654-9607
80726,Operator,808-578-2394
80727,Web Designer II,896-493-7521
80728,Mechanical Systems Engineer,527-461-1704
80729,Internal Auditor,688-707-0182
80730,Developer I,460-751-8510
80731,Safety Technician I,814-869-5411
80732,Clinical Specialist,817-409-1238
80733,Product Engineer,762-462-7883
80734,Cost Accountant,690-452-4601
80735,Statistician I,722-806-0134
80736,Statistician II,408-764-3351
80737,Accounting Assistant III,629-251-8530
80738,Accounting Assistant II,918-576-2239
80739,Dental Hygienist,951-775-2359
80740,Accounting Assistant II,146-772-4314
80741,Administrative Assistant I,260-174-6641
80742,Accountant I,871-505-9136
80743,Research Associate,938-923-8774
80744,Community Outreach Specialist,226-410-9984
80745,Biostatistician I,826-234-4423
80746,General Manager,639-653-0586
80747,Librarian,695-566-1257
80748,Database Administrator III,110-851-4032
80749,Civil Engineer,399-328-5284
80750,Chemical Engineer,406-879-0876
80751,Account Representative I,405-702-8702
80752,Media Manager II,328-527-8107
80753,Help Desk Technician,596-722-2682
80754,Statistician IV,698-266-8703
80755,Occupational Therapist,259-742-8548
80756,Nurse,701-161-1729
80757,VP Accounting,897-179-3275
80758,Director of Sales,351-819-3612
80759,Senior Cost Accountant,463-754-1412
80760,Teacher,523-178-1706
80761,Programmer II,554-953-7222
80762,Assistant Professor,615-599-1143
80763,Research Assistant IV,755-708-2643
80764,Senior Cost Accountant,109-751-4058
80765,Financial Analyst,649-733-7839
80766,Research Associate,525-723-0525
80767,Media Manager II,176-602-1296
80768,Payment Adjustment Coordinator,921-487-7982
80769,Desktop Support Technician,258-206-7469
80770,Dental Hygienist,148-245-2055
80771,Staff Accountant III,334-883-3191
80772,Senior Quality Engineer,922-913-7096
80773,Financial Advisor,411-170-7993
80774,Financial Advisor,256-224-4823
80775,VP Quality Control,152-933-6840
80776,Mechanical Systems Engineer,116-916-3472
80777,Help Desk Technician,554-755-1737
80778,Information Systems Manager,804-212-4179
80779,Mechanical Systems Engineer,396-716-3438
80780,Senior Sales Associate,503-767-8442
80781,Administrative Assistant II,954-555-9782
80782,VP Sales,177-338-6801
80783,Human Resources Manager,433-176-8554
80784,Help Desk Technician,780-850-7866
80785,Engineer III,332-653-2727
80786,Internal Auditor,672-348-6728
80787,Administrative Assistant II,644-216-2556
80788,Research Associate,356-865-7266
80789,Structural Engineer,302-954-8238
80790,Help Desk Operator,953-427-5539
80791,Assistant Manager,638-215-2528
80792,Account Coordinator,824-598-5418
80793,Staff Accountant I,108-279-9752
80794,Environmental Specialist,992-175-3050
80795,Programmer I,165-573-3807
80796,Data Coordinator,376-969-6454
80797,Marketing Manager,639-663-1361
80798,Project Manager,507-766-2132
80799,Senior Financial Analyst,533-116-1491
80800,Compensation Analyst,235-260-7065
80801,Product Engineer,463-692-6148
80802,Senior Developer,492-834-1018
80803,Assistant Media Planner,920-563-0110
80804,Environmental Specialist,893-155-2941
80805,Cost Accountant,755-429-5822
80806,Recruiter,753-268-7019
80807,Operator,776-729-2317
80808,Human Resources Manager,719-901-5267
80809,Paralegal,954-752-0854
80810,VP Quality Control,163-634-0008
80811,Tax Accountant,803-743-4883
80812,Associate Professor,525-422-4629
80813,Occupational Therapist,126-149-6374
80814,Food Chemist,731-879-9338
80815,Business Systems Development Analyst,801-673-0939
80816,Senior Cost Accountant,229-148-7869
80817,Recruiter,891-561-0136
80818,Analog Circuit Design manager,500-608-5912
80819,Quality Engineer,953-172-0661
80820,Food Chemist,824-477-4733
80821,Compensation Analyst,123-478-0919
80822,Clinical Specialist,843-132-0444
80823,Civil Engineer,537-131-8806
80824,Senior Editor,767-345-9895
80825,Biostatistician II,680-802-0776
80826,Actuary,886-326-0985
80827,Geologist IV,817-971-5274
80828,Marketing Assistant,519-231-2694
80829,Research Associate,302-807-6742
80830,Research Nurse,127-284-8690
80831,Legal Assistant,458-500-0802
80832,Programmer Analyst II,876-336-4845
80833,Staff Scientist,902-138-4806
80834,Accountant IV,856-467-6667
80835,Software Test Engineer III,780-991-3434
80836,Assistant Media Planner,791-555-6551
80837,Registered Nurse,601-735-2366
80838,Editor,827-636-6202
80839,Automation Specialist II,229-894-2258
80840,Help Desk Technician,416-195-5718
80841,Recruiter,294-380-2056
80842,Software Engineer I,198-744-2708
80843,Research Nurse,539-889-5477
80844,General Manager,425-485-3998
80845,Statistician II,455-876-9427
80846,Structural Engineer,462-235-8627
80847,Software Test Engineer III,821-731-9129
80848,Developer I,434-167-3579
80849,Accounting Assistant III,394-262-0574
80850,General Manager,399-887-5110
80851,Account Executive,451-211-4105
80852,Professor,721-187-5761
80853,Legal Assistant,968-583-0913
80854,Mechanical Systems Engineer,873-115-5740
80855,Chemical Engineer,309-101-7075
80856,Software Engineer III,435-236-7721
80857,Account Executive,421-625-1657
80858,Project Manager,629-688-0757
80859,Social Worker,362-871-8832
80860,Human Resources Manager,450-870-5343
80861,Automation Specialist II,824-710-8051
80862,Sales Associate,909-148-1767
80863,Media Manager I,124-855-5118
80864,Structural Analysis Engineer,471-927-7981
80865,Graphic Designer,559-656-5937
80866,Analog Circuit Design manager,919-335-9801
80867,Information Systems Manager,675-930-6005
